"academic_year","time_period","time_identifier","geographic_level","country_code","country_name","region_code","region_name","new_la_code","la_name","old_la_code","school_type","num_schools","enrolments","present_sessions","overall_attendance","approved_educational_activity","overall_absence","authorised_absence","unauthorised_absence","late_sessions","possible_sessions","reason_present_am","reason_present_pm","reason_present","reason_l_present_late_before_registers_closed","reason_i_authorised_illness","reason_m_authorised_medical_dental","reason_r_authorised_religious_observance","reason_s_authorised_study_leave","reason_t_authorised_grt_absence","reason_h_authorised_holiday","reason_e_authorised_excluded","reason_c_authorised_other","reason_b_aea_education_off_site","reason_d_aea_dual_registration","reason_j_aea_interview","reason_p_aea_approved_sporting_activity","reason_v_aea_educational_visit_trip","reason_w_aea_work_experience","reason_g_unauthorised_holiday","reason_u_unauthorised_late_after_registers_closed","reason_o_other_unauthorised","reason_n_no_reason_yet","reason_x_not_attending_covid_non_compulsory","total_num_schools","total_enrolments","attendance_perc","overall_absence_perc","authorised_absence_perc","unauthorised_absence_perc","illness_perc","appointments_perc","unauth_hol_perc","unauth_oth_perc","unauth_late_registers_closed_perc","unauth_not_yet_perc","auth_religious_perc","auth_study_perc","auth_grt_perc","auth_holiday_perc","auth_excluded_perc","auth_other_perc","covid_non_compulsory_perc","pa_perc"
"202223","202223","Spring term","Regional","E92000001","England","E12000003","Yorkshire and The Humber","","",NA,"Primary",1541.16949152542,"338784.644067797","35637767","35897013","259246","2099499","1458837","640662","454481","37996512","17486511","17751481","35237992","399775","1209378","91971","825","23","4185","15496","10313","124944","39564","51431","362","22247","197038","35","182606","54706","368668","34682","1701","1768","466665","94.4744954484243","5.52550455157568","3.83939715308605","1.68610739848963","3.18286583779058","0.242051165117472","0.48058621801917","0.970268007758186","0.143976373410275","0.0912767993019991","0.00217125192965081","6.05318719781437e-05","0.0110141688795014","0.0407826907901441","0.0271419650308955","0.328830183149443","0.00447672670586184","17.0210709178118"
"202223","202223","Spring term","Regional","E92000001","England","E12000006","East of England","","",NA,"Primary",1705.16949152542,"371236.491525424","39140381","39416607","276226","2387422","1857143","530279","439978","41804029","19255781","19512787","38768568","371813","1557136","96725","1648","11","7321","18421","14892","156813","44995","25333","784","39577","190863","7","144940","68165","293429","23745","4167","1986","514086","94.289014582781","5.710985417219","4.442497635814","1.26848778140499","3.72484671274149","0.231377219645504","0.346712992663937","0.701915597656867","0.163058445873722","0.0568007452104676","0.00394220375265743","2.63132532034173e-05","0.017512666063838","0.0440651306600137","0.0356233606095719","0.375114561326134","0.00996793873623999","17.7433443077098"
"202223","202223","Spring term","Regional","E92000001","England","E12000008","South East","","",NA,"Primary",2174.28813559322,"534169.322033898","56426671","56829512","402841","3402465","2630365","772100","647239","60231977","27742932","28127414","55870346","556325","2188468","145914","2916","21","5631","31636","14422","234225","50353","22277","2847","49108","300519","14","221190","90914","418329","41667","7030","2602","714885","94.3510653817656","5.64893461823443","4.36705738548147","1.28187723275296","3.63339891699055","0.242253379795254","0.367230184059872","0.694529751198437","0.15093975746471","0.0691775400299412","0.00484128223119756","3.48652012534804e-05","0.00934885467896895","0.0525235955645288","0.0239440920227473","0.388871512552211","0.0116715411815222","17.5502510515557"
"202223","202223","Spring term","Regional","E92000001","England","E12000005","West Midlands","","",NA,"Primary",1571.57627118644,"395915.610169491","41412973","41693607","280634","2606589","1864351","742238","590599","44300196","20521010","20365717","40886727","526246","1559723","92428","1246","11","3849","16330","12755","172632","40692","17460","357","19640","219943","2","168025","64353","478083","31777","5375","1772","505949","94.1160779514384","5.88392204856159","4.20844864885022","1.67547339971137","3.52080383572118","0.208640160418252","0.379287260941238","1.07918935618253","0.14526572297784","0.0717310596097588","0.0028126286393857","2.483058991432e-05","0.00868844914365616","0.036862139390986","0.028792197668832","0.389686763462627","0.0121331291626791","18.6107230434061"
"202223","202223","Spring term","Regional","E92000001","England","E12000007","London","","",NA,"Primary",1426.5593220339,"455045.627118644","46712233","47086648","374415","2968792","2096295","872497","802382","50055440","22680055","23289971","45970026","742207","1768983","121568","3128","94","1152","23221","7249","164862","56497","19211","11639","28221","278048","10","229734","60175","539601","42987","5995","1794","702638","94.0689923013363","5.93100769866372","4.18794640502611","1.74306129363761","3.53404744818945","0.242866709392625","0.458959106143109","1.07800670616421","0.120216703718916","0.0858787776113845","0.00624907103004189","0.000187791776478241","0.00230144815428653","0.046390562144694","0.0144819424222422","0.329358806954848","0.0119767202126282","19.1200702481008"
"202223","202223","Spring term","Regional","E92000001","England","E12000004","East Midlands","","",NA,"Primary",1278.078125,"276612.015625","31957684","32188639","230955","1822299","1369232","453067","334461","34010938","15863798","15805772","31669570","288114","1140260","79383","1030","126","3381","11717","8583","122273","28816","9747","308","23488","178335","8","122165","46347","262917","21638","2478","1645","394015","94.6420207522651","5.35797924773495","4.025857799041","1.33212144869395","3.35262732242198","0.233404324220637","0.359193268941892","0.773036603694964","0.136270866742928","0.0636207093141624","0.00302843749854826","0.000370469053220467","0.0099409195947492","0.0344506817189223","0.0252359990777085","0.359510813844652","0.00728589138000252","16.2598407742148"
"202223","202223","Spring term","Regional","E92000001","England","E12000009","South West","","",NA,"Primary",1494.75,"288613.703125","32845386","33081430","236044","1943439","1514942","428497","359175","35024869","16176628","16370872","32547500","297886","1255400","85251","1323","12","3543","19521","9435","138436","48151","19318","503","32476","154910","4","129463","61289","215859","21886","2020","1884","407688","94.4512597606004","5.54874023939961","4.32533238025815","1.22340785914146","3.58431033674958","0.243401338631702","0.369631646588029","0.616302090951432","0.174987092742588","0.0624870288594084","0.00377731605505791","3.42613701139039e-05","0.0101156695261301","0.0557346838327932","0.026938002252057","0.3952505860907","0.00576733063584049","17.0561852271172"
"202223","202223","Spring term","Regional","E92000001","England","E12000001","North East","","",NA,"Primary",687.084745762712,"148974.508474576","15345217","15433986","88769","868080","638034","230046","190438","16302066","7512321","7660453","15172774","172443","549500","37656","282","9","3104","7015","3230","36060","11664","20092","192","11113","65799","1","59571","17995","138880","13600","1178","859","208165","94.6750307599049","5.32496924009509","3.91382294734913","1.41114629274596","3.37073840824838","0.230989127390357","0.365419941251618","0.851916560759845","0.11038478190433","0.0834250088301691","0.00172984209486086","5.52077264317296e-05","0.019040531427121","0.0430313556576203","0.0198134395971652","0.221198957236463","0.00722607797073083","16.7296636279897"
"202223","202223","Spring term","National","E92000001","England","","","","",NA,"Primary",13196.234375,"3092815","351068009","353519133","2451124","21033916","15504869","5529047","4600365","374553049","172512047","174508890","347020937","4047072","12980857","881101","14355","363","37606","164861","92075","1300193","372115","214773","18794","257021","1803079","115","1504530","553293","3193460","277764","33299","16750","4550262","94.3842625080326","5.61573749196739","4.13956555457115","1.47617193739624","3.46569251929918","0.235240642774744","0.40168675812862","0.852605527715248","0.147720863967657","0.0741587875847194","0.00383256792017197","9.69155106250383e-05","0.0100402333128518","0.0440153939315549","0.0245826326192849","0.347131869162811","0.0088903294443613","17.525664639504"
"202223","202223","Spring term","Local authority","E92000001","England","E12000001","North East","E08000023","South Tyneside",393,"Primary",40.2909090909091,"9197.54545454545","918890","925260","6370","50780","41999","8781","10479","976040","450348","459176","909524","9366","35880","2487","4","0","0","769","143","2716","517","2326","9","879","4965","0","2744","1113","4892","32","0","45","11716","94.7973443711323","5.20265562886767","4.30299987705422","0.89965575181345","3.67607884922749","0.254805130937257","0.281136019015614","0.501208966845621","0.114032211794599","0.00327855415761649","0.000409819269702061","0","0","0.0787877546002213","0.0146510388918487","0.2782672841277","0","16.3955208113247"
"202223","202223","Spring term","Local authority","E92000001","England","E12000003","Yorkshire and The Humber","E06000012","North East Lincolnshire",812,"Secondary",9.91525423728813,"9116.33898305085","911154","917586","6432","103373","54016","49357","30100","1020959","433366","450134","883500","27654","39135","4097","13","0","0","53","5236","5482","1378","10040","536","790","3719","9","1891","2446","44155","865","0","10","9232","89.8749117251525","10.1250882748475","5.29071196786551","4.83437630698196","3.83316078314604","0.401289375969064","0.185218015610813","4.32485535658141","0.239578670642014","0.0847242641477278","0.00127331264037048","0","0","0.00519119768766424","0.512851152690755","0.536946145731611","0","29.5284552845528"
"202223","202223","Spring term","Local authority","E92000001","England","E12000008","South East","E06000060","Buckinghamshire",825,"Secondary",24.864406779661,"22167.0169491525","2144777","2170781","26004","193295","142463","50832","68691","2364076","1026170","1052830","2079000","65777","110846","9639","47","3","0","312","3817","17794","4217","11388","684","4740","15484","879","4677","2914","34349","8892","5","37","38510","91.8236554154773","8.17634458452266","6.02615990348872","2.15018468103394","4.68876635099718","0.40772800874422","0.197836279375113","1.45295667313572","0.123261688710515","0.376130039812595","0.00198809175339541","0.000126899473620983","0","0.0131975452565823","0.161458430270431","0.752683077870593","0.000211499122701639","23.6345160470827"
"202223","202223","Spring term","Local authority","E92000001","England","E12000008","South East","E06000046","Isle of Wight",921,"Secondary",5.96610169491525,"5937.74576271186","579427","587210","7783","65363","45045","20318","23059","652573","277018","280333","557351","22076","33615","2379","1","0","0","106","1744","7200","4318","6361","152","1007","2206","100","1727","983","16952","656","0","7","7652","89.9838025784089","10.0161974215911","6.90267602245266","3.11352139913849","5.15114784093121","0.364556915471526","0.264644721739943","2.59771703702115","0.150634488402064","0.100525151975335","0.00015323956093801","0","0","0.0162433934594291","0.267249794275889","1.10332483875367","0","29.156223893066"
"202223","202223","Spring term","Local authority","E92000001","England","E12000003","Yorkshire and The Humber","E08000016","Barnsley",370,"Secondary",9.79661016949153,"11997.0508474576","1168917","1182291","13374","123867","62403","61464","32413","1306158","559810","579757","1139567","29350","39207","4151","8","0","31","44","8967","9995","7209","2069","90","416","5373","286","3236","3063","51272","3893","0","11","13285","90.5166909363186","9.48330906368142","4.7775996472096","4.70570941647182","3.00170423486286","0.317802287318992","0.247749506568118","3.92540565536482","0.234504554579155","0.298049699959729","0.00061248332896939","0","0.00237337289975638","0.00336865830933164","0.686517251358565","0.765221359131131","0","26.4245764772635"
"202223","202223","Spring term","Local authority","E92000001","England","E12000002","North West","E08000006","Salford",355,"Secondary",13.6949152542373,"12781.2372881356","1214523","1232101","17578","130731","51555","79176","66110","1362832","553036","602149","1155185","59338","32020","3566","24","0","31","11","5920","9983","11464","7055","290","467","3422","1935","3595","6772","67670","1139","0","15","12587","90.4074016459842","9.59259835401575","3.78293142514998","5.80966692886577","2.34951923641359","0.261661011775479","0.263788933632319","4.96539558801085","0.49690644187985","0.0835759653427569","0.00176103877807389","0","0.00227467508834545","0.000807142773283868","0.434389565258227","0.732518755062986","0","26.2058371735791"
"202223","202223","Spring term","Local authority","E92000001","England","E12000005","West Midlands","E06000021","Stoke-on-Trent",861,"Secondary",13.5423728813559,"13794.3389830508","1299350","1316605","17255","159667","60324","99343","34647","1476272","624941","644163","1269104","30246","34344","2684","13","4","0","115","14776","8387","4301","8937","175","307","9000","3472","3704","4401","86800","4438","1","15","14909","89.1844456848061","10.8155543151939","4.08623885029317","6.72931546490078","2.32640055491129","0.181809314272709","0.250902272751905","5.87967529019043","0.298115794379356","0.300622107579091","0.000880596529636815","0.000270952778349789","0","0.00778989237755644","1.00089956322412","0.568120238004921","6.77381945874473e-05","30.3651320536874"
"202223","202223","Spring term","Local authority","E92000001","England","E12000002","North West","E10000006","Cumbria",909,"Secondary",29.9152542372881,"21527.2711864407","2108727","2144283","35556","203176","140159","63017","68487","2347459","1008424","1034626","2043050","65677","106174","9525","467","5","70","510","6374","15736","12355","9521","661","4965","13235","4340","5011","2810","51349","3847","1298","39","30988","91.3448541593272","8.65514584067283","5.97066871029483","2.684477130378","4.52293309489111","0.405757885441237","0.213464857107195","2.18742904561911","0.119703901111798","0.163879326539888","0.0198938511812134","0.000212996265323484","0.00298194771452877","0.0217256190629953","0.271527639034377","0.670341846226068","0.0552938304779764","25.3893433153103"
